OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
STARLINK-36349,2026-038D,67964,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36806,2026-038E,67965,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36820,2026-038F,67966,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-36819,2026-038G,67967,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36812,2026-038H,67968,PAY,+,US,2026-02-25,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-36709,2026-038J,67969,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-36319,2026-038K,67970,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36710,2026-038L,67971,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,468,463,,,EA,ORB
STARLINK-36894,2026-038M,67972,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36900,2026-038N,67973,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36901,2026-038P,67974,PAY,+,US,2026-02-25,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-36883,2026-038Q,67975,PAY,+,US,2026-02-25,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36880,2026-038R,67976,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,468,463,,,EA,ORB
STARLINK-36904,2026-038S,67977,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36364,2026-038T,67978,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-36359,2026-038U,67979,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36882,2026-038V,67980,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36874,2026-038W,67981,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36879,2026-038X,67982,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36867,2026-038Y,67983,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36266,2026-038Z,67984,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-36802,2026-038AA,67985,PAY,+,US,2026-02-25,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36535,2026-039A,67986,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36744,2026-039B,67987,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,483,483,,,EA,ORB
STARLINK-36734,2026-039C,67988,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36957,2026-039D,67989,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36951,2026-039E,67990,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36941,2026-039F,67991,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36950,2026-039G,67992,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36975,2026-039H,67993,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36993,2026-039J,67994,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36968,2026-039K,67995,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36979,2026-039L,67996,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36994,2026-039M,67997,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36988,2026-039N,67998,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36926,2026-039P,67999,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36931,2026-039Q,68000,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36903,2026-039R,68001,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,485,481,,,EA,ORB
STARLINK-36898,2026-039S,68002,PAY,+,US,2026-02-27,AFETR,,94.27,42.99,483,483,,,EA,ORB
STARLINK-36862,2026-039T,68003,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36888,2026-039U,68004,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36910,2026-039V,68005,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36889,2026-039W,68006,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36592,2026-039X,68007,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36911,2026-039Y,68008,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36956,2026-039Z,68009,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36953,2026-039AA,68010,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36991,2026-039AB,68011,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36936,2026-039AC,68012,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36967,2026-039AD,68013,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36985,2026-039AE,68014,PAY,+,US,2026-02-27,AFETR,,94.27,43.00,484,482,,,EA,ORB
STARLINK-36335,2026-040A,68015,PAY,+,US,2026-03-01,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36923,2026-040B,68016,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-36568,2026-040C,68017,PAY,+,US,2026-03-01,AFWTR,,93.90,97.28,467,464,,,EA,ORB
STARLINK-36930,2026-040D,68018,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36921,2026-040E,68019,PAY,+,US,2026-03-01,AFWTR,,93.90,97.29,467,464,,,EA,ORB
STARLINK-36928,2026-040F,68020,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36858,2026-040G,68021,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-36916,2026-040H,68022,PAY,+,US,2026-03-01,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36871,2026-040J,68023,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36891,2026-040K,68024,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36378,2026-040L,68025,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36884,2026-040M,68026,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-36940,2026-040N,68027,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-36253,2026-040P,68028,PAY,P,US,2026-03-01,AFWTR,,92.83,97.28,417,409,,,EA,ORB
STARLINK-36944,2026-040Q,68029,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,467,465,,,EA,ORB
STARLINK-36942,2026-040R,68030,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36913,2026-040S,68031,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-36935,2026-040T,68032,PAY,+,US,2026-03-01,AFWTR,,93.90,97.28,467,463,,,EA,ORB
STARLINK-36947,2026-040U,68033,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36939,2026-040V,68034,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36943,2026-040W,68035,PAY,+,US,2026-03-01,AFWTR,,93.91,97.28,467,465,,,EA,ORB
STARLINK-36906,2026-040X,68036,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-36388,2026-040Y,68037,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36895,2026-040Z,68038,PAY,+,US,2026-03-01,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36373,2026-040AA,68039,PAY,+,US,2026-03-01,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36711,2026-041A,68040,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36825,2026-041B,68041,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-36925,2026-041C,68042,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36902,2026-041D,68043,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,465,461,,,EA,ORB
STARLINK-36966,2026-041E,68044,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36864,2026-041F,68045,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-36321,2026-041G,68046,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36181,2026-041H,68047,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36318,2026-041J,68048,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36885,2026-041K,68049,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36945,2026-041L,68050,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-35911,2026-041M,68051,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-35808,2026-041N,68052,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36919,2026-041P,68053,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36924,2026-041Q,68054,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-35998,2026-041R,68055,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-36845,2026-041S,68056,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36954,2026-041T,68057,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36899,2026-041U,68058,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36917,2026-041V,68059,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-36959,2026-041W,68060,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36915,2026-041X,68061,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36952,2026-041Y,68062,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37000,2026-041Z,68063,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36996,2026-041AA,68064,PAY,+,US,2026-03-02,AFETR,,93.85,53.17,464,462,,,EA,ORB
STARLINK-36836,2026-041AB,68065,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36976,2026-041AC,68066,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36929,2026-041AD,68067,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36990,2026-041AE,68068,PAY,+,US,2026-03-02,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36766,2026-042A,68069,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36823,2026-042B,68070,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36970,2026-042C,68071,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36972,2026-042D,68072,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-37074,2026-042E,68073,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-37045,2026-042F,68074,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-37026,2026-042G,68075,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-37023,2026-042H,68076,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37036,2026-042J,68077,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-36973,2026-042K,68078,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37063,2026-042L,68079,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37051,2026-042M,68080,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-37066,2026-042N,68081,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37054,2026-042P,68082,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37065,2026-042Q,68083,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37037,2026-042R,68084,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-37068,2026-042S,68085,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-37067,2026-042T,68086,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-37062,2026-042U,68087,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37059,2026-042V,68088,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37004,2026-042W,68089,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36320,2026-042X,68090,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36324,2026-042Y,68091,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,463,463,,,EA,ORB
STARLINK-36896,2026-042Z,68092,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36251,2026-042AA,68093,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36787,2026-042AB,68094,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36790,2026-042AC,68095,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-36328,2026-042AD,68096,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36853,2026-042AE,68097,PAY,+,US,2026-03-04,AFETR,,93.85,53.16,463,463,,,EA,ORB
STARLINK-37022,2026-044A,68101,PAY,+,US,2026-03-08,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-37046,2026-044B,68102,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-37018,2026-044C,68103,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-37041,2026-044D,68104,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-37021,2026-044E,68105,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-37024,2026-044F,68106,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-37005,2026-044G,68107,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-37017,2026-044H,68108,PAY,+,US,2026-03-08,AFWTR,,93.90,97.29,467,464,,,EA,ORB
STARLINK-36833,2026-044J,68109,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,468,464,,,EA,ORB
STARLINK-36830,2026-044K,68110,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-36791,2026-044L,68111,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36893,2026-044M,68112,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36937,2026-044N,68113,PAY,+,US,2026-03-08,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-36229,2026-044P,68114,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,467,465,,,EA,ORB
STARLINK-36392,2026-044Q,68115,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36805,2026-044R,68116,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-36844,2026-044S,68117,PAY,+,US,2026-03-08,AFWTR,,93.90,97.29,467,464,,,EA,ORB
STARLINK-36789,2026-044T,68118,PAY,+,US,2026-03-08,AFWTR,,93.91,97.28,468,463,,,EA,ORB
STARLINK-36850,2026-044U,68119,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36868,2026-044V,68120,PAY,+,US,2026-03-08,AFWTR,,93.90,97.29,468,463,,,EA,ORB
STARLINK-36855,2026-044W,68121,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,467,465,,,EA,ORB
STARLINK-36366,2026-044X,68122,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36922,2026-044Y,68123,PAY,+,US,2026-03-08,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36938,2026-044Z,68124,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36839,2026-044AA,68125,PAY,+,US,2026-03-08,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-36604,2026-049A,68142,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36995,2026-049B,68143,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-37020,2026-049C,68144,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36244,2026-049D,68145,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36980,2026-049E,68146,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-37055,2026-049F,68147,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-36981,2026-049G,68148,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36992,2026-049H,68149,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,465,,,EA,ORB
STARLINK-37060,2026-049J,68150,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,465,,,EA,ORB
STARLINK-37073,2026-049K,68151,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-37049,2026-049L,68152,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-37072,2026-049M,68153,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-36241,2026-049N,68154,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-37048,2026-049P,68155,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-36313,2026-049Q,68156,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-37064,2026-049R,68157,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-37069,2026-049S,68158,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,465,,,EA,ORB
STARLINK-37053,2026-049T,68159,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-36306,2026-049U,68160,PAY,+,US,2026-03-13,AFWTR,,93.90,97.28,466,464,,,EA,ORB
STARLINK-37057,2026-049V,68161,PAY,+,US,2026-03-13,AFWTR,,93.90,97.28,466,465,,,EA,ORB
STARLINK-37013,2026-049W,68162,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36958,2026-049X,68163,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-37002,2026-049Y,68164,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-36971,2026-049Z,68165,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-36273,2026-049AA,68166,PAY,+,US,2026-03-13,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-36969,2026-050A,68167,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36984,2026-050B,68168,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-37077,2026-050C,68169,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37003,2026-050D,68170,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37034,2026-050E,68171,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-37031,2026-050F,68172,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37076,2026-050G,68173,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-37078,2026-050H,68174,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-36886,2026-050J,68175,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36905,2026-050K,68176,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36668,2026-050L,68177,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-36677,2026-050M,68178,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37052,2026-050N,68179,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37035,2026-050P,68180,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37032,2026-050Q,68181,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37082,2026-050R,68182,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37102,2026-050S,68183,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36964,2026-050T,68184,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37061,2026-050U,68185,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37079,2026-050V,68186,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37006,2026-050W,68187,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36305,2026-050Y,68189,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,461,,,EA,ORB
STARLINK-37071,2026-050Z,68190,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37091,2026-050AA,68191,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37098,2026-050AB,68192,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37090,2026-050AC,68193,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37093,2026-050AD,68194,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-37058,2026-050AE,68195,PAY,+,US,2026-03-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-36986,2026-053A,68207,PAY,+,US,2026-03-17,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-37009,2026-053B,68208,PAY,+,US,2026-03-17,AFWTR,,93.91,97.29,467,465,,,EA,ORB
STARLINK-36948,2026-053C,68209,PAY,+,US,2026-03-17,AFWTR,,93.91,97.28,466,465,,,EA,ORB
